name,words
대웅,"['기타 금융업', '지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매', '제약', '경제', '한국', '한경', '중기', '기사', '코로나', '데일리']"
세종메디칼,"['의료용 기기 제조업', '복강경수술용 투관침 등', '건강관리장비와용품', '메디', '세종', '경제', '결정', '확대', '헤럴드', '만주']"
이글벳,"['기타 전문 도매업', '아바텍,아목사실린사 등', '제약', '경제', '시장', '동물', '뉴스', '반려', '사료', '제품']"
유니셈,"['특수 목적용 기계 제조업', '반도체장비(DryGasScrubber)', '반도체와반도체장비', '경제', '영업', '이익', '장비', '반도체', '기자', '대비']"
세방,"['도로 화물 운송업', '도로운송,항만하역,창고,지게차 임대', '항공화물운송과물류', '경제', 'PER', '주가', 'PBR']"
동원산업,"['어로 어업', '원양어업,수산물가공(참치캔,맛김,어묵,맛살),도소매/음료사업(상쾌한아침)', '식품', '가능', '경제', '참치', '한국', '플라스틱', '영업', '실적']"
한국카본,"['구조용 금속제품, 탱크 및 증기발생기 제조업', '탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매', '조선', '경제', '카본', '영업', '분기', '이익', '대비', '증권']"
고려시멘트,"['시멘트, 석회, 플라스터 및 그 제품 제조업', '시멘트, 레미콘', '건축자재', '고려', '경제', '외국인', '시멘트', '전일', '대량', '기관']"
오스템임플란트,"['의료용 기기 제조업', '치과용임플란트', '건강관리장비와용품', '스템', '플란트', '영업', '매출', '치과', '이익', '시장']"
아이오케이,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '연예인 매니지먼트', '방송과엔터테인먼트', '오케이', '대표', '영업', '분기', '공동', '뉴스', '경제']"
덕성,"['플라스틱제품 제조업', '플라스틱레쟈,합성수지,합성피혁 제조,도매', '섬유,의류,신발,호화품', '경제', '한국', '단기', '중기', '정배', '뉴스', '기사']"
한국맥널티,"['기타 식품 제조업', '커피 및 의약품', '식품', '맥널티', '경제', '커피', '올해', '성장', '애터', '확대']"
캠시스,"['전자부품 제조업', 'IN-LINE SYSTEM,CSP HANDLER,TRIM/FORM SYSTEM', '핸드셋', '시스', '경제', '전기', '소형', '기업', '기관', '대전']"
롯데지주,"['기타 금융업', '지주회사', '식품', '롯데', '지주', '회장', '경제', '그룹', '부회장', '코로나']"
금호전기,"['전구 및 조명장치 제조업', '형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매', '디스플레이장비및부품', '금호', '전기', '경제', '뉴스', '벤처', '변경', '한국']"
강원,"['구조용 금속제품, 탱크 및 증기발생기 제조업', '플랜트설비(산업용 보일러)', '기계', '크론', '강원', '변경', '경제', '대표', '에너지', '주주']"
참엔지니어링,"['특수 목적용 기계 제조업', 'FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매)', '디스플레이장비및부품', '경제', '엔지니어링', '한국', '공급', '장비', '공시', '디스플레이']"
씨유메디칼,"['의료용 기기 제조업', '심장제세동기', '전문소매', '유메', '씨', '경제', '의료', '한국', '다담', '크로스']"
롯데정보통신,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', 'SM, SI', 'IT서비스', '정보', '롯데', '통신', '경제', '한국', '시스템', '데이터']"
초록뱀,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '방송프로그램 제작 및 공급', '방송과엔터테인먼트', '초록', '경제', '드라마', '제작', '방탄소년단', '영업', 'BTS']"
세원,"['자동차 신품 부품 제조업', '자동차 공조장치 부품', '석유와가스', '부품', '반도체', '전기차', '경제', '전력', '성장', '공급']"
덴티움,"['의료용 기기 제조업', '치과용 기기 제조업', '건강관리장비와용품', '영업', '덴티', '매출', '중국', '대비', '코로나', '주가']"
월덱스,"['전자부품 제조업', '반도체용링및전극', '반도체와반도체장비', '외국인', '경제', '덱스', '뉴스', '만주', '기사', '전일']"
제넨바이오,"['폐기물 처리업', '휴대폰윈도우', '상업서비스와공급품', '바이오', '경제', '개발', '외국인', '뉴스', '백신', '임상']"
이랜텍,"['전자부품 제조업', 'Battery Pack', '핸드셋', '경제', '외국인', '만주', '한국', '뉴스', '취득']"
SGA,"['소프트웨어 개발 및 공급업', '산업용컴퓨터 제조, 판매', '기타', '인증', '보안', '블록체인', '정보', '경제', '재무', '점수']"
한라홀딩스,"['기타 금융업', '지주회사 및 경영컨설팅 서비스업', '자동차부품', '한라', '홀딩스', '경제', '투자', '분기', '만도', '헤럴드']"
티플랙스,"['기타 금속 가공제품 제조업', '스텐레스봉,판(열간제품) 제조,도매', '비철금속', '플랙스', '경제', '외국인', '테마', '희토류', '전일', '중국']"
앤씨앤,"['반도체 제조업', '영상처리용 시스템반도체', '반도체와반도체장비', '넥스트', '제품', '경제', '일본', '검출', 'ADAS', '영업']"
예선테크,"['플라스틱제품 제조업', '기업인수합병', '디스플레이장비및부품', 'OLED', '소재', '점착', '테크', '예선', '고기능성', 'TV']"
갤럭시아에스엠,"['스포츠 서비스업', '스포츠중계권,스포츠마케팅,광고', '방송과엔터테인먼트', '에스엠', '갤럭시', '경제', '분기', '영업', '전환', '지난']"
메디아나,"['의료용 기기 제조업', '환자감시장치, 자동심장 제세동기(AED)', '건강관리장비와용품', '메디아', '경제', '코로나', '환자', '의료', '응급', '기기']"
티에이치엔,"['기타 전기장비 제조업', '자동차부품(전기배선장치류) 제조,도매', '자동차부품', '티', '한국', '이치엔', '경제', '정배', 'PER', '종목']"
한국가스공사,"['연료용 가스 제조 및 배관공급업', '액화천연가스 공급,제조,도매,개발', '가스유틸리티', '가스공사', '경제', '기자', '지역', 'LNG', '천연가스', '수소']"
키이스트,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '멀티미디어 SI', '방송과엔터테인먼트', '콘텐츠', '제작', '경제', '드라마', '합병', 'OTT', '뉴스']"
우진아이엔에스,"['건물설비 설치 공사업', '반도체/디스플레이 코팅덕트', '건설', '우진', '이엔에스', '기관', '경제', '만주', '뉴스', '한경']"
한미글로벌,"['건축기술, 엔지니어링 및 관련 기술 서비스업', '건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사', '건설', '글로벌', '경제', '지원', '장애', '동행', '건설', '따뜻']"
핸디소프트,"['소프트웨어 개발 및 공급업', 'EKP, BPM, 네트워크장비', '소프트웨어', '핸디', '소프트', '오상', '케어', '헬스', '주가', '받']"
매일유업,"['낙농제품 및 식용빙과류 제조업', '유제품(우유, 분유, 발효유, 치즈, 음료 등)', '식품', '유업', '제품', '커피', '우유', '렉스', '룰', '바리스타']"
무림페이퍼,"['펄프, 종이 및 판지 제조업', '지류,아트지,백상지 제조', '종이와목재', '페이퍼', '무림', '경제', 'PBR', '대표', '만주', '외국인']"
JW생명과학,"['의약품 제조업', '기초수액, TPN, 특수수액, HEMO, 영양수액 등', '제약', '경제', '생명', 'JW', '과학', '기관', '한경', '뉴스']"
예스티,"['특수 목적용 기계 제조업', '반도체 및 디스플레이 제조 장비', '반도체와반도체장비', '스티', '경제', '장비', '반도체', '수주', '디스플레이', '대표']"
피앤텔,"['개선', '경제', '기간', '발생', '기자', '심사']"
오르비텍,"['기타 과학기술 서비스업', '방사선안전관리, 항공기 정밀부품 제조 등', '우주항공과국방', '비텍', '오르', '경제', '원자력', '용역', '관리', '방사선']"
제로투세븐,"['생활용품 도매업', '유아동복 및 용품', '섬유,의류,신발,호화품', '경제', '세븐', '뉴스', '궁중', '비책', '육아', '가족']"
락앤락,"['플라스틱제품 제조업', '플라스틱 밀폐용기', '포장재', '있', '경제', '용기', '제품', '밀폐', '브랜드', '텀블러']"
DB하이텍,"['반도체 제조업', '반도체 제조', '반도체와반도체장비', 'DB', '하이텍', '경제', '영업', '외국인', '매수', '반도체']"
세중,"['여행사 및 기타 여행보조 서비스업', '나모웹에디터', '호텔,레스토랑,레저', '회장', '경제', '증여', '천신일', '대표', '지분', '천세전']"
셀트리온헬스케어,"['기타 전문 도매업', '바이오의약품 마케팅 및 판매', '제약', '헬스', '셀', '트리', '케어', '시마', '경제', '시장']"
피에스텍,"['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외', '자동차부품', '전기제품', '경제', '기자', '피에스', '증권', '결정', 'co']"
코미팜,"['의약품 제조업', '동물약품', '제약', '코미', '코로나', '임상', '경제', '시험', '신청', '개발']"
태영건설,"['토목 건설업', '종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매', '건설', '건설', '태영', '경제', '투자', '부문', '회사', '분할']"
KEC,"['반도체 제조업', '반도체 제조', '반도체와반도체장비', '경제', '한국', '생산', '기업', '뉴스', '상승세', '재개']"
아모텍,"['전자부품 제조업', '칩바리스터, 아몰퍼스코어', '핸드셋', '경제', '기업', '지원', '전형', '이상', '부품', '교환']"
현대통신,"['통신 및 방송 장비 제조업', '홈오토메이션 제조', '통신장비', '경제', '칼슨', '사업자', '현대', '통신', '담합', '입찰']"
풍국주정,"['알코올음료 제조업', '발효주정', '음료', '주정', '풍국', '경제', '영업', '이익', '아시아', '전년']"
삼호개발,"['기반조성 및 시설물 축조관련 전문공사업', '토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대', '건설', '개발', '경제', 'SOC', '정부', '수혜', '알음', '리서치']"
부광약품,"['의약품 제조업', '의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조', '제약', '약품', '부광', '경제', '임상', '코로나', '치료제', '기관']"
한섬,"['봉제의복 제조업', '여성의류,금속 액세서리,신발,가방,선글라스 제조,판매', '섬유,의류,신발,호화품', '브랜드', '패션', '온라인', '경제', '시스템', '컬렉션', '매출']"
신세계인터내셔날,"['섬유, 의복, 신발 및 가죽제품 소매업', '섬유, 의복, 신발 및 가죽제품 소매', '섬유,의류,신발,호화품', '인터', '내셔날', '신세계', '브랜드', '경제', '제품', '화장품']"
메디포럼제약,"['자연과학 및 공학 연구개발업', '씨트리시메티딘정, 로자틴정', '제약', '포럼', '메디', '제약', '경제', '발행', '경영', '대표']"
이라이콤,"['상품 중개업', 'TFT-LCD용 Back Light Unit', '디스플레이장비및부품', '경제', '이라이', '서우', '테크놀로지', '테마', '아시아', '재무']"
흥국화재,"['보험업', '손해보험', '손해보험', '흥국', '화재', '경제', '서비스', '고객', '보험', '코로나']"
동원개발,"['건물 건설업', '도급공사', '건설', '주택', '지역', '부산', '괴정', '아파트', '조합', '생활']"
실리콘웍스,"['반도체 제조업', 'LDI, T-Con, PMIC, EPD-IC 등', '디스플레이장비및부품', '웍스', '실리콘', '코로나', '지원', '아동', '복지', 'OLED']"
케어젠,"['기초 의약물질 및 생물학적 제제 제조업', '성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품', '생물공학', '기관', '경제', '외국인', '케어', '만주', '상승', '기사']"
AP시스템,"['특수 목적용 기계 제조업', '디스플레이 제조 장비', '디스플레이장비및부품', 'AP', '시스템', '경제', '증가', '수주', '대비', '전년']"
대동공업,"['특수 목적용 기계 제조업', '경운기,트랙터,이앙기,바인더,수확기(콤바인),농업용엔진 및 부품 제조,판매', '기계', '경제', '농업', '시장', '영업', '농기계', '증가', '대리점']"
금호산업,"['건물 건설업', '종합건설/여객운송,관광/부동산 임대,분양', '건설', '경제', '금호', '어울림', '분양', '주택', '단지', '공사']"
아세아제지,"['골판지, 종이 상자 및 종이용기 제조업', '골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매', '포장재', '제지', '아세아', '경제', '택배', '코로나', '외국인', '있']"
한국테크놀로지,"['자동차 신품 부품 제조업', '신재생에너지관련장비', '기계', '테크놀로지', '경제', '뉴스', '미국', '제품', '공급', '건설']"
진양폴리우레탄,"['진양', '경제', '영업', '폴리우레탄', '증가', '분기', '기자']"
대정화금,"['기초 화학물질 제조업', '시약, 원료의약품', '화학', '외국인', '경제', '화금', '대정', '매수', '전일', '신탁']"
아우딘퓨쳐스,"['기타 화학제품 제조업', '기초화장품, 마스크팩 등', '화장품', '딘', '경제', '볼륨', '전환', '발행', '쇼핑', '투자']"
KG모빌리언스,"['소프트웨어 개발 및 공급업', '유무선전화결제서비스', 'IT서비스', 'KG', '언스', '빌리', '경제', '결제', '영업', '분기']"
큐로,"['일반 목적용 기계 제조업', '열교환기,압력용기,저장탱크,산업용보일러 제조', '기계', '경제', '뉴스', '한경', '만주', '외국인', '기관', '기사']"
SK이노베이션,"['석유 정제품 제조업', '석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업', '석유와가스', 'SK', '이노베이션', '경제', '배터리', '코로나', '사회', '공장']"
경보제약,"['기초 의약물질 및 생물학적 제제 제조업', '아토르바스타틴, 세프티족심, 세프트리약손', '제약', '경보', '제약', '경제', '한국', '외국인', '영업', '매출액']"
톱텍,"['특수 목적용 기계 제조업', '평판디스플레이 제조용 자동화설비', '디스플레이장비및부품', '텍', '경제', '마스크', '나노', '레몬', '생산', '공급']"
현대리바트,"['가구 제조업', '일반목재가구(책상,침실가구),주방가구,목창호,사무용가구,선실가구 제조', '가구', '리바트', '현대', '가구', '경제', '온라인', '제품', '매출']"
캐리소프트,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '영상 콘텐츠(30.05%), 공연(29.76%), 키즈카페(17.38%), 커머스(12.77%), 라이선스 및 기타(10.04%)', '양방향미디어와서비스', '캐리', '소프트', '키즈', '콘텐츠', '사업', 'IP', '매출']"
아리온,"['통신 및 방송 장비 제조업', '디지털셋톱박스', '전자제품', '엔터', '라인', '배터리', '테크놀로지', '주주', '최대', '대표']"
S&T모티브,"['자동차 신품 부품 제조업', '자동차부품(서스펜션모듈,전장품,속옵서버,에어백,트로틀바디,너클),방산품(총포) 제조,도매', '자동차부품', '모티브', '경제', '영업', '전년', '총열', '특허', '이익']"
현대백화점,"['종합 소매업', '백화점', '백화점과일반상점', '백화점', '현대', '경제', '면세점', '브랜드', '매장', '진행']"
비트컴퓨터,"['소프트웨어 개발 및 공급업', '의료정보시스템', '건강관리기술', '비트', '컴퓨터', '경제', '의료', '외국인', '만주', '영업']"
금호석유화학,"['금호', '석유', '화학', '경제', '코로나', '분기', '영업']"
상신브레이크,"['자동차 신품 부품 제조업', '자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대', '자동차부품', '브레이크', '상신', '경제', '생산', '중단', '코로나', '기자']"
씨티케이코스메틱스,"['기타 화학제품 제조업', '완제 화장품 (색조 및 기초)', '화장품', '씨티', '스메', '케이코', '주주', '영업', '매출', '올해']"
신라교역,"['어로 어업', '원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출', '식품', '경제', '영업', '적자', '헤럴드', '기자', '데일리', '전환']"
하림,"['도축, 육류 가공 및 저장 처리업', '육계, 육계가공식품', '식품', '있', '제품', '동물', '푸드', '경제', '제공', '복지']"
필로시스헬스케어,"['섬유, 의복, 신발 및 가죽제품 소매업', '셋톱박스(디지털위성방송수신기)', '전자제품', '시스', '필로', '진단', '키트', '코로나', '스케어', '공급']"
파워넷,"['전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업', '전력변환장치', '전기제품', '경제', '증자', '유상', '기자', '발행', '신주', '헤럴드']"
제이웨이,"['영화, 비디오물, 방송프로그램 제작 및 배급업', 'VOD서비스, 대리운전프로그램', '방송과엔터테인먼트', '웨이 ', '파산', '경제', '신청', '기자', '아시아', '취하']"
케이씨에스,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', '컴퓨터시스템 통합 구축 및 철도 도로 교통인프라', '기타', '경제', '에스', '케이', '기업', '정배', '아시아', '중기']"
롯데쇼핑,"['종합 소매업', '백화점(의류,식품 및 잡화),할인점 운영/전자상거래', '백화점과일반상점', '롯데', '쇼핑', '백화점', '영업', '코로나', '경제', '실적']"
휴온스,"['의약품 제조업', '전문의약품, 일반의약품', '제약', '온스', '코로나', '미국', '시장', '주사제', '성장', '바이오']"
한국타이어앤테크놀로지,"['고무제품 제조업', '타이어 제조', '자동차부품', '타이어', '경제', '테크놀로지', '사회', '지원', '코로나', '나눔']"
JW홀딩스,"['기타 금융업', '의약품 수출입업', '제약', 'JW', '홀딩스', '경제', '미국', '한경', '진단', '특허']"
잉크테크,"['기타 화학제품 제조업', '잉크젯 프린터용 잉크카트리지, 재충전 잉크', '컴퓨터와주변기기', '경제', '잉크', '테크', '만주', '외국인', '차트', '뉴스']"
대성홀딩스,"['회사 본부 및 경영 컨설팅 서비스업', '도시가스,일반가스 공급/가스기기,차량용 연료 판매/해외자원개발,부동산 임대', '가스유틸리티', '홀딩스', '대성', '경제', '차트', '기관', '단기', '정배']"
이씨에스,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', '컨택센터용교환시스템,업무용교환시스템', '건강관리장비와용품', '경제', '에스', 'com', '헤럴드', '소각', '아시아', '세계']"
동서,"['음·식료품 및 담배 도매업', '식품 유통, 다류 및 연포장재 제조 등', '식품', '식품', '제품', '커피', '블랙', '마스터', '하우스', '맥스웰']"
모나리자,"['기타 종이 및 판지 제품 제조업', '화장지,미용티슈 제조,도매', '가정용품', '경제', '기관', '영업', '매수', '만주', '전환', '외국인']"
뉴로스,"['일반 목적용 기계 제조업', '터보블로워', '기계', '재무', '테마', '상승', '경제', '대비', '점수', '퀀트']"
대한뉴팜,"['의약품 제조업', '동물약품, 인체약품, 유아용품', '제약', '대한', '팜', '경제', '동물', '반려', '피프', '구충제']"
코아스템,"['의약품 제조업', '줄기세포 치료제', '생물공학', '코아', '스템', '경제', '임상', 'FDA', '미국', '한경']"
JW신약,"['의약품 제조업', '매니큐어세트, 손톱깎이', '제약', 'JW', '신약', '유니', '경제', '영업', '습진']"
코센,"['1차 철강 제조업', '스테인리스파이프, 선박용배관제작', '비철금속', '경제', '뉴스', '외국인', '기자', '싱가포르', '전일', 'PBR']"
이테크건설,"['건물 건설업', '건축공사, 플랜트설비, 토목공사', '건설', '건설', '테크', '경제', '수주', '규모', '에너지', '합병']"
인터엠,"['영상 및 음향기기 제조업', '음향기기', '전자장비와기기', '방송', '머니', 'EVA', 'MATRIX', '만주', '시스템', '외국인']"
바이오빌,"['회생', '폐지', '바이오', '경제', '절차', '신청', '계획안']"
넷마블,"['소프트웨어 개발 및 공급업', '온라인·모바일 게임 소프트웨어 개발 및 공급', '게임엔터테인먼트', '게임', '출시', '경제', '매출', '모바일', '신작', '글로벌']"
HRS,"['합성고무 및 플라스틱 물질 제조업', '실리콘 컴파운드제품 제조', '화학', '경제', '차트', '상승세', '정배', '중기', '외국인', '기관']"
삼양식품,"['기타 식품 제조업', '라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매', '식품', '식품', '삼양', '경제', '제품', '불닭', '수출', '라면']"
대명소노시즌,"['상품 종합 도매업', '기업소모성자재 구매대행업', '판매업체', '대명', '소노', '시즌', '코퍼레이션', '대표', '김범철', '김정훈']"
한진칼,"['항공 여객 운송업', '지주사업, 경영자문 및 컨설팅', '항공사', '한진', '지분', '회장', '주주', '경영', '그룹', '경제']"
애니젠,"['기초 의약물질 및 생물학적 제제 제조업', '펩타이드 바이오소재 및 아미노산 펩타이드 신약', '생물공학', '애니', '기업', '펩타이드', '경제', '개발', '신약', '한국']"
케이엠더블유,"['통신 및 방송 장비 제조업', 'RF 부품 및 중계기', '통신장비', '더블유', '케이엠', '경제', '장비', '한국', '예상', '매출']"
마니커,"['도축, 육류 가공 및 저장 처리업', '닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행', '식품', '경제', '외국인', '기관', '만주', '기사', '재무', '테마']"
인포뱅크,"['기타 정보 서비스업', '모바일메시징서비스,휴대폰단말기용S/W개발용역', 'IT서비스', '뱅크', '인포', '경제', '업종', 'PBR', '실적']"
동일제강,"['1차 철강 제조업', 'PC강연선, 경강선, 도금선, 마봉강', '철강', '경제', '동일', '제강', '신탁', '아시아', '체결', '기자']"
네패스,"['반도체 제조업', '반도체및TFT-LCD용현상액', '반도체와반도체장비', '패스', '경제', '반도체', '헤럴드', '투자', '영업', 'com']"
케이씨티,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', '금융단말시스템,복표발매기,마권발매기', '컴퓨터와주변기기', '경제', '씨티', '케이', '재무', '점수', '테마', '퀀트']"
그린케미칼,"['기타 화학제품 제조업', '비이온계면활성제 제조,도매', '화학', '미칼', '린케', '영업', '경제', '실적', '대비', '헤럴드']"
비츠로테크,"['기타 금융업', '차단기, 개폐기', '전기장비', '테크', '비츠', '경제', '발전', '뉴딜', '인프라', '전력']"
아이씨디,"['특수 목적용 기계 제조업', '건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입', '디스플레이장비및부품', '경제', '장비', '디스플레이', '제조', 'FPD', '공시', '기자']"
디아이,"['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외', '반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업', '기계', '경제', '취득', '한국', '선', '기자', '데일리', '매출액']"
CJ ENM,"['텔레비전 방송업', '의류, 생활주방, 가전제품, 보석, 기타', '방송과엔터테인먼트', 'CJ', 'ENM', '쇼핑', '부문', '경제', '상품', '방송']"
제일바이오,"['의약품 제조업', '동물사료첨가제', '제약', '경제', '바이오', '한경', '만주', '외국인', '뉴스', '주가']"
힘스,"['특수 목적용 기계 제조업', 'OLED Mask 인장기, OLED Mask 검사기 등', '디스플레이장비및부품', '경제', '디스플레이', '장비', '공정', '규모', '수주', 'OLED']"
에스텍파마,"['의약품 제조업', '원료의약품', '제약', '파마', '경제', '보존', '에스', '스텍', '기업', '분기']"
신화실업,"['1차 철강 제조업', '석도강판,표면처리강판 제조,임가공,판매', '철강', '경제', '신화', '실업', '회계', '감사', '과징금', '횡령']"
서울리거,"['기타 전문 도매업', '모바일 주변 기기류', '건강관리업체및서비스', '서울', '리거', 'BW', '발행', '자금', '미아', '프레']"
마이크로디지탈,"['의료용 기기 제조업', '바이오 분석 시스템, 메디칼 자동화 시스템', '건강관리장비와용품', '마이크', '디지탈', '경제', '개발', '진단', '기술', '사업']"
새로닉스,"['전자부품 제조업', '광학시트, FFC', '디스플레이장비및부품', '경제', '닉스', '헤럴드', '아시아', '기자', '배당금', '현금']"
원익머트리얼즈,"['기초 화학물질 제조업', '저메인가스,디실란,아산화질소,암모니아 등', '화학', '원익', '얼즈', '트리', '경제', '기자', '헤럴드', '아시아']"
신신제약,"['의약품 제조업', '파스류 (신신파스 아렉스 등)', '제약', '신신', '제약', '경제', '외국인', '뉴스', '보훈', '기사']"
일진다이아,"['기타 화학제품 제조업', '공업용 합성다이아몬드 제조,도매,수출입', '비철금속', '다이아', '경제', '일진', '차트', '기관', '외국인', '수소']"
대창솔루션,"['구조용 금속제품, 탱크 및 증기발생기 제조업', '내연기관구조재(선박엔진용MBS)', '기계', '솔루션', '대창', '경제', '외국인', '만주', 'LNG', '상승']"
제노포커스,"['기초 의약물질 및 생물학적 제제 제조업', '산업용 효소', '생물공학', '포커스', '제노', '개발', '코로나', '외국인', '경제', '뉴스']"
인바디,"['의료용 기기 제조업', '정밀 체성분 분석기', '건강관리장비와용품', '경제', '영업', '헤럴드', '분기', '감소', '데이터', '동기']"
센트랄모텍,"['자동차 신품 부품 제조업', '이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬', '자동차부품', '센트랄', '경제', '만주', '기관', '거래', '외국인', '테슬라']"
바이오스마트,"['전자부품 제조업', 'M/S 카드제조업, IC 카드제조, 카드장비판매', '전자장비와기기', '바이오', '스마트', '경제', '제약', '외국인', '공시', '상승']"
동국제강,"['1차 철강 제조업', '후판,철근,강판,형강,앵글,찬넬,평철 제조,판매', '철강', '경제', '강판', '컬러', '영업', '제품', '부회장', '한국']"
현대중공업지주,"['석유 정제품 제조업', '산업용 로봇, 클린용 로봇, 조선 기자재 등', '석유와가스', '현대', '중공업', '지주', '경제', '분기', '영업', '로봇']"
바이온,"['음·식료품 및 담배 도매업', '배너,타포린,화장품,자동차부품', '제약', '이온', '바이오', '미래', '경제', '뉴스', '기업']"
오스템,"['자동차 신품 부품 제조업', '휠', '건강관리장비와용품', '시황', '변동', '경제', '현저', '오스', '관련']"
아바코,"['특수 목적용 기계 제조업', '평판디스플레이제조용장비', '디스플레이장비및부품', '경제', '데일리', '기자', '아시아', '장비', '분기', '헤럴드']"
씨아이에스,"['특수 목적용 기계 제조업', '2차전지 제조설비', '전기제품', '에스', '경제', '한경', '아이', '전지', '장비', '공급']"
에이텍,"['컴퓨터 및 주변장치 제조업', 'PC,모니터', '컴퓨터와주변기기', '경제', '한국', '외국인', 'com', '뉴스', '에이', '기사']"
스튜디오드래곤,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '드라마 제작, 판매', '방송과엔터테인먼트', '스튜디오', '드래곤', '투자', '경제', '연구원', '넷플릭스', '콘텐츠']"
에이프로젠 H&G,"['기타 전문 도매업', '차량용블루투스핸즈프리스피커폰, 가로동/보안등 어시스템, 모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매', '제약', 'G', '이프로', '경제', '영업', '매출액', '실적', '전년']"
삼천당제약,"['의약품 제조업', '세프메타졸, 파클캅셀, 네틸마이신', '제약', '삼천당', '제약', '경제', '영업', '밀러', '글로벌', '대비']"
영화금속,"['자동차 신품 부품 제조업', '자동차부품,건축자재(관이음쇠) 제조,판매', '자동차부품', '영화', '금속', '경제', '기관', '만주', '분기', '영업']"
유니온커뮤니티,"['통신 및 방송 장비 제조업', '지문인식출입통제기', '전자장비와기기', '인식', '커뮤니티', '유니온', '코로나', '제품', '얼굴', '확산']"
참좋은여행,"['여행사 및 기타 여행보조 서비스업', '여행업', '호텔,레스토랑,레저', '여행', '테마', '경제', '전일', '대비', '기업']"
웰크론한텍,"['건물 건설업', '에너지절감설비,자동화배합설비,환경설비', '기계', '크론', '경제', '공사', '시설', '건설', '신축', '계약']"
제닉,"['기타 화학제품 제조업', '하이드로겔 마스크 팩, 기타화장품', '화장품', '경제', '중국', '영업', '아시아', '법인', '기자', '정지']"
한세엠케이,"['섬유, 의복, 신발 및 가죽제품 소매업', '케주얼웨어(BUCKAROO, TBJ 등)', '섬유,의류,신발,호화품', '엠케이', '한세', '대표', '패션', '배송', '서비스', '총알']"
디알텍,"['의료용 기기 제조업', 'X-ray Detector', '건강관리장비와용품', '디텍터', '디알', '코로나', '시스템', '엑스레이', '진단', '수혜']"
상상인증권,"['금융 지원 서비스업', '유가증권 매매', '증권', '상상', '인증', '경제', '한경', '뉴스', 'BUY', '기사']"
사조오양,"['수산물 가공 및 저장 처리업', '원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대', '식품', '사조', '오양', '경제', '한경', '기관', '매수', '순매도']"
모베이스전자,"['자동차 신품 부품 제조업', '스마트키,스위치', '자동차부품', '베이스', '경제', '전자', '매출액', '영업', '분기', '뉴스']"
휴맥스,"['영상 및 음향기기 제조업', '셋톱박스', '전자제품', '경제', '영업', '전환', '지난해', '신용', '적자']"
에코프로비엠,"['일차전지 및 축전지 제조업', '양극활물질', '전기제품', '프로', '비엠', '에코', '경제', '양극', '배터리', '주가']"
대모,"['특수 목적용 기계 제조업', '유압브레이커, 특수장비/부품, 퀵커플러 등', '기계', '외국인', '경제', '단기', '상승세', '뉴스', '정배']"
싸이맥스,"['특수 목적용 기계 제조업', '웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)', '반도체와반도체장비', '경제', '맥스', '싸이', '매수', '만주', '기관', '영업']"
